visit_datetime,rolling_avg_wait_time,rolling_avg_satisfaction,rolling_left_without_being_seen_rate,rolling_avg_nurse_patient_ratio,anomaly_count
2024-08-10T16:39:10.000000,87.26,2.76,0.04,3.36,0
2024-08-10T17:06:27.000000,86.36,2.78,0.04,3.36,0
2024-08-11T01:40:17.000000,86.22,2.8,0.04,3.34,0
2024-08-11T03:01:54.000000,85.02,2.8,0.04,3.36,0
2024-08-11T06:02:12.000000,83.12,2.8,0.04,3.34,0
2024-08-11T06:49:11.000000,84.4,2.74,0.04,3.36,0
2024-08-11T07:25:14.000000,86.8,2.7,0.04,3.38,0
2024-08-11T11:23:36.000000,87.34,2.68,0.04,3.4,0
2024-08-11T11:59:18.000000,87.8,2.68,0.04,3.42,0
2024-08-11T13:47:33.000000,87.66,2.68,0.04,3.4,0
2024-08-11T17:03:20.000000,88.0,2.66,0.04,3.4,0
2024-08-11T17:09:28.000000,87.16,2.7,0.04,3.36,0
2024-08-11T17:29:53.000000,87.02,2.72,0.04,3.34,0
2024-08-11T19:18:07.000000,89.0,2.66,0.06,3.36,0
2024-08-11T20:06:27.000000,90.04,2.64,0.06,3.38,0
2024-08-11T20:39:29.000000,91.74,2.6,0.06,3.42,0
2024-08-11T21:14:08.000000,91.98,2.58,0.06,3.48,0
2024-08-11T22:22:07.000000,88.74,2.62,0.06,3.44,0
2024-08-11T22:41:43.000000,90.02,2.58,0.06,3.44,0
2024-08-11T23:30:29.000000,89.22,2.6,0.06,3.46,0
2024-08-12T00:46:25.000000,95.98,2.56,0.06,3.5,0
2024-08-12T02:09:08.000000,95.94,2.56,0.06,3.52,0
2024-08-12T06:55:08.000000,93.98,2.6,0.06,3.5,0
2024-08-12T09:29:34.000000,97.28,2.56,0.08,3.52,0
2024-08-12T11:01:45.000000,97.52,2.54,0.08,3.52,0
2024-08-12T11:17:40.000000,97.4,2.54,0.06,3.5,0
2024-08-12T14:32:05.000000,94.28,2.56,0.06,3.46,0
2024-08-12T16:06:16.000000,97.2,2.5,0.06,3.5,0
2024-08-12T16:14:08.000000,96.62,2.5,0.06,3.48,0
2024-08-12T16:30:21.000000,96.74,2.5,0.06,3.5,0
2024-08-12T20:09:48.000000,99.1,2.44,0.06,3.56,1
2024-08-12T20:35:12.000000,100.62,2.42,0.06,3.6,1
2024-08-12T20:41:34.000000,101.84,2.42,0.06,3.6,1
2024-08-12T21:03:05.000000,97.62,2.48,0.04,3.54,1
2024-08-12T21:20:49.000000,99.02,2.48,0.04,3.54,1
2024-08-12T23:24:04.000000,98.34,2.48,0.04,3.52,1
2024-08-13T03:33:08.000000,97.78,2.48,0.04,3.52,1
2024-08-13T06:12:23.000000,101.24,2.42,0.04,3.58,1
2024-08-13T10:14:49.000000,99.9,2.48,0.04,3.52,1
2024-08-13T11:02:00.000000,102.16,2.4,0.04,3.56,1
2024-08-13T11:12:36.000000,101.6,2.42,0.04,3.54,1
2024-08-13T18:52:14.000000,102.9,2.38,0.06,3.54,1
2024-08-13T19:35:40.000000,105.62,2.34,0.06,3.56,1
2024-08-13T21:54:48.000000,104.06,2.38,0.06,3.52,1
2024-08-14T05:29:28.000000,104.82,2.34,0.06,3.54,1
2024-08-14T07:45:13.000000,107.08,2.34,0.06,3.54,1
2024-08-14T09:17:05.000000,107.76,2.32,0.06,3.52,1
2024-08-14T09:37:53.000000,107.74,2.32,0.06,3.54,1
2024-08-14T09:45:13.000000,107.18,2.34,0.06,3.48,1
2024-08-14T09:51:32.000000,106.06,2.36,0.06,3.46,1
2024-08-14T12:56:11.000000,108.14,2.28,0.06,3.5,1
2024-08-14T13:03:04.000000,110.62,2.26,0.08,3.5,1
2024-08-14T14:29:16.000000,113.74,2.18,0.08,3.54,1
2024-08-14T14:33:52.000000,111.46,2.24,0.08,3.5,1
2024-08-14T15:51:21.000000,114.92,2.24,0.08,3.52,1
2024-08-14T18:37:45.000000,118.5,2.22,0.1,3.56,2
2024-08-14T19:36:50.000000,115.28,2.28,0.1,3.52,2
2024-08-14T21:09:13.000000,116.56,2.24,0.1,3.52,2
2024-08-14T22:14:51.000000,116.92,2.22,0.1,3.54,2
2024-08-15T01:19:25.000000,115.88,2.24,0.1,3.52,2
2024-08-15T02:08:58.000000,116.08,2.24,0.1,3.5,2
2024-08-15T02:51:28.000000,116.56,2.22,0.1,3.56,2
2024-08-15T02:54:54.000000,116.58,2.22,0.1,3.58,2
2024-08-15T07:52:42.000000,117.94,2.22,0.08,3.58,1
2024-08-15T09:13:28.000000,116.46,2.28,0.08,3.52,1
2024-08-15T10:59:45.000000,117.58,2.26,0.08,3.54,1
2024-08-15T13:31:32.000000,119.04,2.22,0.08,3.52,1
2024-08-15T15:07:00.000000,120.9,2.18,0.08,3.54,2
2024-08-15T18:48:42.000000,119.22,2.24,0.08,3.52,1
2024-08-15T19:43:31.000000,118.88,2.24,0.08,3.46,1
2024-08-15T20:47:10.000000,113.32,2.26,0.08,3.44,1
2024-08-15T22:38:40.000000,115.2,2.2,0.08,3.42,1
2024-08-16T00:11:51.000000,114.54,2.2,0.08,3.42,1
2024-08-16T03:02:02.000000,112.9,2.2,0.06,3.4,1
2024-08-16T03:17:32.000000,112.72,2.22,0.06,3.36,1
2024-08-16T04:59:05.000000,112.5,2.22,0.06,3.36,1
2024-08-16T05:32:25.000000,113.14,2.2,0.06,3.36,1
2024-08-16T07:54:47.000000,113.42,2.2,0.06,3.38,1
2024-08-16T09:11:27.000000,112.14,2.26,0.06,3.38,1
2024-08-16T10:01:55.000000,113.14,2.22,0.06,3.42,1
2024-08-16T10:35:57.000000,110.68,2.28,0.06,3.4,1
2024-08-16T11:10:08.000000,109.82,2.28,0.06,3.38,1
2024-08-16T11:39:43.000000,108.42,2.28,0.06,3.38,1
2024-08-16T11:49:22.000000,108.08,2.3,0.06,3.38,1
2024-08-16T12:44:29.000000,104.1,2.32,0.06,3.34,1
2024-08-16T17:41:19.000000,104.4,2.32,0.06,3.34,1
2024-08-16T18:13:07.000000,102.36,2.38,0.06,3.28,1
2024-08-16T19:01:01.000000,101.58,2.38,0.06,3.28,1
2024-08-16T19:40:34.000000,103.66,2.3,0.06,3.32,1
2024-08-16T22:45:59.000000,103.06,2.32,0.06,3.32,1
2024-08-17T01:06:32.000000,104.3,2.28,0.06,3.34,1
2024-08-17T02:22:39.000000,102.04,2.34,0.04,3.3,1
2024-08-17T03:01:57.000000,99.96,2.36,0.04,3.26,1
2024-08-17T06:16:12.000000,99.76,2.38,0.04,3.24,1
2024-08-17T08:34:01.000000,101.18,2.34,0.04,3.28,1
2024-08-17T08:45:44.000000,97.58,2.38,0.04,3.26,1
2024-08-17T10:47:29.000000,96.54,2.42,0.04,3.22,1
2024-08-17T11:06:54.000000,95.56,2.44,0.04,3.22,1
2024-08-17T11:18:45.000000,96.06,2.42,0.04,3.28,1
2024-08-17T11:31:26.000000,96.78,2.4,0.04,3.28,1
2024-08-17T11:54:42.000000,95.24,2.46,0.04,3.28,1
2024-08-17T16:47:08.000000,94.96,2.46,0.04,3.3,1
2024-08-17T17:10:05.000000,95.04,2.46,0.06,3.3,1
2024-08-17T19:10:50.000000,95.74,2.44,0.06,3.32,1
2024-08-17T20:13:00.000000,91.08,2.48,0.06,3.28,1
2024-08-17T23:00:27.000000,87.18,2.5,0.04,3.24,0
2024-08-18T00:03:17.000000,88.78,2.44,0.04,3.24,1
2024-08-18T01:43:46.000000,88.82,2.42,0.04,3.26,1
2024-08-18T02:42:12.000000,88.9,2.42,0.04,3.24,1
2024-08-18T04:59:31.000000,89.82,2.4,0.04,3.26,1
2024-08-18T05:19:34.000000,88.5,2.44,0.04,3.28,1
2024-08-18T06:32:24.000000,88.7,2.44,0.04,3.26,1
2024-08-18T07:18:34.000000,90.9,2.36,0.04,3.3,1
2024-08-18T12:01:35.000000,87.44,2.42,0.04,3.28,1
2024-08-18T12:31:46.000000,87.56,2.4,0.04,3.3,1
2024-08-18T14:59:35.000000,86.66,2.42,0.04,3.3,1
2024-08-18T15:30:50.000000,85.36,2.44,0.04,3.32,1
2024-08-18T17:07:16.000000,82.64,2.5,0.04,3.28,0
2024-08-18T17:41:45.000000,83.82,2.46,0.04,3.32,1
2024-08-18T18:05:45.000000,84.48,2.46,0.04,3.38,1
2024-08-18T19:21:41.000000,85.18,2.44,0.04,3.38,1
2024-08-18T20:13:59.000000,83.84,2.48,0.04,3.38,1
2024-08-18T20:37:35.000000,85.76,2.44,0.04,3.38,1
2024-08-19T00:32:27.000000,83.32,2.5,0.04,3.36,0
2024-08-19T02:24:42.000000,83.48,2.5,0.04,3.38,0
2024-08-19T04:25:26.000000,81.14,2.54,0.04,3.38,0
2024-08-19T04:44:39.000000,80.66,2.56,0.04,3.4,0
2024-08-19T09:24:24.000000,81.5,2.56,0.04,3.38,0
2024-08-19T10:30:26.000000,81.64,2.54,0.04,3.36,0
2024-08-19T11:45:32.000000,80.54,2.6,0.04,3.32,0
2024-08-19T14:26:45.000000,81.06,2.58,0.04,3.32,0
2024-08-19T19:09:56.000000,79.56,2.62,0.04,3.3,0
2024-08-19T20:54:19.000000,76.86,2.68,0.04,3.28,0
2024-08-19T21:11:54.000000,78.58,2.6,0.04,3.32,0
2024-08-19T22:58:59.000000,80.58,2.58,0.04,3.36,0
2024-08-20T00:44:41.000000,76.5,2.66,0.04,3.3,0
2024-08-20T03:58:24.000000,76.98,2.66,0.04,3.36,0
2024-08-20T04:23:39.000000,75.02,2.7,0.04,3.32,0
2024-08-20T05:07:59.000000,73.52,2.76,0.04,3.32,0
2024-08-20T09:54:32.000000,73.86,2.74,0.04,3.36,0
2024-08-20T11:16:47.000000,74.02,2.74,0.04,3.36,0
2024-08-20T11:39:10.000000,76.36,2.68,0.04,3.42,0
2024-08-20T11:43:58.000000,75.16,2.72,0.04,3.42,0
2024-08-20T14:42:00.000000,76.42,2.68,0.04,3.46,0
2024-08-20T16:09:14.000000,77.62,2.68,0.04,3.44,0
2024-08-20T17:50:21.000000,78.74,2.64,0.04,3.48,0
2024-08-20T18:36:36.000000,83.44,2.56,0.04,3.56,0
2024-08-20T19:35:26.000000,83.88,2.56,0.04,3.56,0
2024-08-20T20:54:19.000000,86.38,2.5,0.04,3.58,0
2024-08-20T23:34:03.000000,86.88,2.5,0.04,3.6,0
2024-08-21T00:41:48.000000,88.08,2.44,0.04,3.58,1
2024-08-21T02:52:22.000000,86.38,2.46,0.02,3.54,1
2024-08-21T04:40:33.000000,83.1,2.52,0.0,3.48,0
2024-08-21T09:37:16.000000,82.16,2.54,0.0,3.44,0
2024-08-21T10:03:22.000000,84.0,2.5,0.0,3.44,0
2024-08-21T11:22:32.000000,83.02,2.56,0.0,3.42,0
2024-08-21T13:54:58.000000,81.52,2.62,0.0,3.44,0
2024-08-21T15:44:30.000000,81.26,2.64,0.0,3.42,0
2024-08-21T19:07:50.000000,82.34,2.62,0.0,3.44,0
2024-08-21T19:14:55.000000,79.98,2.68,0.0,3.38,0
2024-08-21T20:13:21.000000,82.1,2.64,0.0,3.38,0
2024-08-21T23:05:32.000000,82.86,2.62,0.0,3.38,0
2024-08-22T00:55:33.000000,84.38,2.62,0.0,3.38,0
2024-08-22T01:36:34.000000,84.74,2.6,0.0,3.36,0
2024-08-22T03:26:44.000000,86.8,2.54,0.0,3.4,0
2024-08-22T04:25:20.000000,85.3,2.58,0.0,3.38,0
2024-08-22T07:38:36.000000,88.44,2.54,0.0,3.38,0
2024-08-22T07:47:11.000000,88.82,2.54,0.0,3.42,0
2024-08-22T08:55:10.000000,88.34,2.56,0.0,3.4,0
2024-08-22T09:17:53.000000,90.8,2.5,0.0,3.4,0
2024-08-22T09:59:12.000000,93.7,2.5,0.02,3.4,0
2024-08-22T10:09:30.000000,92.78,2.52,0.02,3.36,0
2024-08-22T11:28:06.000000,90.6,2.58,0.02,3.32,0
2024-08-22T12:57:53.000000,95.12,2.52,0.04,3.36,0
2024-08-22T14:34:46.000000,94.78,2.54,0.04,3.34,0
2024-08-22T14:39:10.000000,96.76,2.5,0.04,3.34,0
2024-08-22T16:50:44.000000,98.8,2.48,0.04,3.36,1
2024-08-22T18:39:18.000000,97.76,2.48,0.06,3.36,1
2024-08-22T19:31:10.000000,97.78,2.5,0.06,3.36,0
2024-08-22T21:05:18.000000,98.56,2.46,0.06,3.38,1
2024-08-22T21:17:09.000000,99.26,2.44,0.06,3.38,1
2024-08-22T21:51:52.000000,99.98,2.4,0.06,3.4,1
2024-08-23T00:44:39.000000,99.54,2.4,0.06,3.36,1
2024-08-23T01:40:49.000000,99.6,2.42,0.06,3.36,1
2024-08-23T04:34:18.000000,96.74,2.46,0.06,3.32,1
2024-08-23T05:36:53.000000,98.02,2.42,0.06,3.36,1
2024-08-23T07:49:51.000000,97.84,2.42,0.06,3.3,1
2024-08-23T11:27:54.000000,97.4,2.42,0.06,3.3,1
2024-08-23T12:03:13.000000,97.34,2.42,0.06,3.3,1
2024-08-23T14:48:41.000000,96.22,2.46,0.06,3.28,1
2024-08-23T15:38:30.000000,95.42,2.48,0.06,3.28,1
2024-08-23T19:24:44.000000,93.88,2.52,0.06,3.26,0
2024-08-23T23:10:42.000000,95.24,2.48,0.06,3.28,1
2024-08-24T08:33:13.000000,97.54,2.46,0.08,3.32,1
2024-08-24T13:21:14.000000,94.3,2.54,0.08,3.28,0
2024-08-24T13:29:41.000000,92.1,2.62,0.08,3.2,0
2024-08-24T13:43:11.000000,87.6,2.7,0.08,3.12,0
2024-08-24T14:58:56.000000,89.66,2.66,0.08,3.14,0
2024-08-24T15:41:21.000000,86.84,2.72,0.08,3.06,0
2024-08-24T18:23:09.000000,85.22,2.76,0.08,3.02,0
2024-08-24T22:08:18.000000,83.5,2.82,0.08,2.98,1
2024-08-24T22:43:29.000000,84.08,2.8,0.08,3.02,0
2024-08-24T23:00:49.000000,85.48,2.76,0.08,3.06,0
2024-08-25T00:45:13.000000,85.98,2.76,0.08,3.1,0
2024-08-25T04:06:40.000000,84.14,2.8,0.08,3.1,0
2024-08-25T07:36:35.000000,86.2,2.72,0.1,3.14,1
2024-08-25T07:52:39.000000,86.6,2.7,0.1,3.14,1
2024-08-25T09:39:07.000000,84.98,2.74,0.1,3.12,1
2024-08-25T14:35:10.000000,86.54,2.72,0.12,3.12,1
2024-08-25T15:33:41.000000,89.28,2.66,0.12,3.18,1
2024-08-25T16:16:06.000000,86.6,2.72,0.12,3.16,1
2024-08-25T16:54:37.000000,85.24,2.76,0.12,3.12,1
2024-08-25T18:55:53.000000,84.66,2.76,0.12,3.14,1
2024-08-25T20:21:04.000000,83.86,2.8,0.12,3.12,1
2024-08-25T20:53:11.000000,83.98,2.8,0.12,3.12,1
2024-08-25T21:56:18.000000,83.84,2.8,0.12,3.12,1
2024-08-25T23:05:40.000000,82.36,2.8,0.12,3.12,1
2024-08-26T00:16:35.000000,82.28,2.8,0.12,3.08,1
2024-08-26T01:54:27.000000,81.46,2.84,0.12,3.06,1
2024-08-26T06:05:44.000000,79.28,2.88,0.12,3.04,1
2024-08-26T07:33:36.000000,74.88,2.92,0.1,3.04,1
2024-08-26T07:37:44.000000,75.72,2.88,0.1,3.1,1
2024-08-26T07:47:08.000000,76.74,2.86,0.1,3.12,1
2024-08-26T08:28:49.000000,75.32,2.86,0.08,3.12,0
2024-08-26T08:33:18.000000,75.2,2.84,0.08,3.1,0
2024-08-26T13:13:06.000000,72.32,2.9,0.08,3.06,0
2024-08-26T15:31:31.000000,70.0,2.94,0.08,3.02,0
2024-08-26T16:24:40.000000,68.58,2.96,0.06,3.0,0
2024-08-26T16:37:04.000000,71.88,2.9,0.06,3.02,0
2024-08-26T19:59:34.000000,72.62,2.88,0.06,3.02,0
2024-08-26T20:04:18.000000,74.4,2.86,0.06,3.04,0
2024-08-26T21:59:35.000000,77.44,2.86,0.08,3.04,0
2024-08-26T23:52:28.000000,82.12,2.8,0.08,3.08,0
2024-08-27T00:24:03.000000,80.78,2.84,0.08,3.1,0
2024-08-27T02:13:33.000000,81.64,2.82,0.08,3.1,0
2024-08-27T04:14:14.000000,80.36,2.84,0.08,3.08,0
2024-08-27T07:11:53.000000,80.44,2.84,0.08,3.1,0
2024-08-27T07:25:47.000000,82.44,2.8,0.08,3.12,0
2024-08-27T09:40:58.000000,82.04,2.82,0.08,3.1,0
2024-08-27T10:40:27.000000,81.26,2.86,0.08,3.06,0
2024-08-27T12:09:49.000000,80.86,2.88,0.08,3.06,0
2024-08-27T12:41:18.000000,80.56,2.88,0.08,3.04,0
2024-08-27T16:55:11.000000,79.88,2.9,0.08,3.04,0
2024-08-27T16:59:08.000000,76.54,2.96,0.06,2.98,1
2024-08-27T20:28:56.000000,79.56,2.88,0.06,3.02,0
2024-08-27T21:33:11.000000,81.42,2.82,0.06,3.08,0
2024-08-27T23:27:30.000000,81.38,2.82,0.06,3.12,0
2024-08-28T03:11:51.000000,80.76,2.82,0.08,3.12,0
2024-08-28T04:20:08.000000,83.44,2.76,0.08,3.2,0
2024-08-28T10:44:30.000000,85.84,2.7,0.08,3.24,0
2024-08-28T12:41:51.000000,87.68,2.64,0.08,3.3,0
2024-08-28T12:42:44.000000,86.32,2.68,0.08,3.28,0
2024-08-28T13:33:47.000000,84.92,2.72,0.08,3.24,0
2024-08-28T14:51:26.000000,84.46,2.72,0.08,3.2,0
2024-08-28T15:54:07.000000,85.12,2.7,0.08,3.2,0
2024-08-28T18:50:51.000000,84.6,2.7,0.06,3.2,0
2024-08-28T19:26:16.000000,87.4,2.66,0.06,3.2,0
2024-08-28T19:30:35.000000,89.06,2.62,0.06,3.22,0
2024-08-28T21:44:45.000000,87.28,2.64,0.04,3.2,0
2024-08-28T23:42:14.000000,84.54,2.72,0.04,3.14,0
2024-08-29T00:11:21.000000,85.36,2.7,0.04,3.16,0
2024-08-29T03:10:42.000000,87.12,2.64,0.04,3.2,0
2024-08-29T05:14:21.000000,84.3,2.72,0.04,3.12,0
2024-08-29T05:31:08.000000,85.44,2.68,0.04,3.14,0
2024-08-29T10:38:09.000000,83.24,2.74,0.04,3.08,0
2024-08-29T11:23:08.000000,83.78,2.72,0.04,3.08,0
2024-08-29T15:16:38.000000,82.18,2.78,0.04,3.06,0
2024-08-29T19:06:03.000000,82.46,2.78,0.04,3.1,0
2024-08-29T20:53:15.000000,82.6,2.76,0.04,3.1,0
2024-08-29T20:54:39.000000,84.34,2.72,0.04,3.12,0
2024-08-29T21:40:59.000000,88.08,2.68,0.04,3.14,0
2024-08-30T03:57:26.000000,88.62,2.68,0.04,3.12,0
2024-08-30T04:38:06.000000,87.9,2.7,0.04,3.14,0
2024-08-30T07:34:15.000000,85.1,2.76,0.04,3.12,0
2024-08-30T11:53:13.000000,85.8,2.74,0.04,3.16,0
2024-08-30T12:14:07.000000,87.14,2.7,0.04,3.2,0
2024-08-30T13:32:45.000000,90.66,2.66,0.04,3.24,0
2024-08-30T13:53:52.000000,88.92,2.72,0.04,3.2,0
2024-08-30T16:35:27.000000,89.28,2.72,0.04,3.22,0
2024-08-30T16:49:59.000000,87.84,2.76,0.04,3.2,0
2024-08-30T17:43:01.000000,85.18,2.82,0.04,3.2,0
2024-08-30T20:29:40.000000,80.88,2.88,0.02,3.18,0
2024-08-31T00:09:00.000000,76.14,2.96,0.02,3.12,0
2024-08-31T01:16:25.000000,76.78,2.94,0.02,3.12,0
2024-08-31T05:15:44.000000,76.74,2.94,0.02,3.14,0
2024-08-31T05:27:10.000000,77.28,2.94,0.02,3.16,0
2024-08-31T06:11:16.000000,77.04,2.96,0.02,3.14,0
2024-08-31T06:24:38.000000,74.78,3.02,0.02,3.08,0
2024-08-31T07:01:42.000000,77.26,2.94,0.02,3.14,0
2024-08-31T07:07:22.000000,78.46,2.9,0.02,3.18,0
2024-08-31T14:00:55.000000,80.42,2.84,0.02,3.2,0
2024-08-31T15:22:32.000000,80.7,2.84,0.02,3.2,0
2024-08-31T19:05:49.000000,80.68,2.84,0.02,3.18,0
2024-08-31T19:13:57.000000,80.22,2.84,0.02,3.16,0
2024-08-31T19:26:57.000000,79.9,2.84,0.02,3.18,0
2024-08-31T20:38:52.000000,78.08,2.9,0.02,3.14,0
2024-08-31T23:00:43.000000,81.08,2.82,0.02,3.16,0
2024-08-31T23:35:29.000000,79.62,2.86,0.0,3.14,0
2024-09-01T04:29:22.000000,79.44,2.86,0.0,3.12,0
2024-09-01T05:08:20.000000,78.26,2.9,0.0,3.14,0
2024-09-01T08:22:14.000000,76.98,2.96,0.0,3.12,0
2024-09-01T10:58:57.000000,77.3,2.96,0.0,3.12,0
2024-09-01T12:56:01.000000,77.42,2.96,0.0,3.16,0
2024-09-01T13:17:48.000000,77.58,2.98,0.0,3.18,0
2024-09-01T13:18:12.000000,77.24,2.98,0.0,3.2,0
2024-09-01T14:03:27.000000,75.52,3.06,0.0,3.18,0
2024-09-01T14:09:22.000000,71.9,3.12,0.0,3.12,0
2024-09-01T16:45:16.000000,71.62,3.12,0.0,3.14,0
2024-09-01T19:35:33.000000,69.8,3.18,0.0,3.1,0
2024-09-01T21:46:31.000000,70.0,3.16,0.0,3.14,0
2024-09-02T01:50:37.000000,70.2,3.16,0.0,3.12,0
2024-09-02T02:48:01.000000,68.94,3.2,0.0,3.14,0
2024-09-02T07:37:45.000000,72.0,3.12,0.0,3.22,0
2024-09-02T13:16:39.000000,72.02,3.12,0.0,3.22,0
2024-09-02T13:24:54.000000,75.66,3.06,0.0,3.28,0
2024-09-02T15:31:26.000000,75.76,3.06,0.0,3.3,0
2024-09-02T15:48:03.000000,75.88,3.06,0.0,3.3,0
2024-09-02T19:24:21.000000,79.94,3.0,0.0,3.3,0
2024-09-02T20:18:39.000000,80.12,3.0,0.0,3.32,0
2024-09-02T22:38:27.000000,78.12,3.04,0.0,3.32,0
2024-09-02T23:20:11.000000,73.6,3.1,0.0,3.26,0
2024-09-03T00:18:33.000000,73.32,3.1,0.0,3.28,0
2024-09-03T00:40:33.000000,74.62,3.04,0.0,3.28,0
2024-09-03T03:45:13.000000,75.94,2.98,0.0,3.32,0
2024-09-03T12:32:43.000000,78.94,2.94,0.0,3.34,0
2024-09-03T13:40:19.000000,77.82,2.98,0.0,3.34,0
2024-09-03T14:47:41.000000,73.22,3.06,0.0,3.28,0
2024-09-03T15:55:48.000000,73.46,3.06,0.0,3.34,0
2024-09-03T16:27:38.000000,69.36,3.12,0.0,3.3,0
2024-09-03T17:25:55.000000,69.12,3.14,0.0,3.28,0
2024-09-03T17:27:29.000000,69.34,3.12,0.0,3.28,0
2024-09-03T19:41:56.000000,69.36,3.12,0.0,3.28,0
2024-09-03T21:56:07.000000,71.76,3.04,0.0,3.36,0
2024-09-04T00:10:51.000000,72.36,3.0,0.0,3.36,0
2024-09-04T01:00:26.000000,71.18,3.04,0.0,3.36,0
2024-09-04T02:58:41.000000,70.62,3.04,0.0,3.32,0
2024-09-04T04:44:17.000000,73.62,2.96,0.02,3.4,0
2024-09-04T06:32:19.000000,73.3,2.98,0.02,3.4,0
2024-09-04T08:44:24.000000,71.34,3.02,0.02,3.38,0
2024-09-04T11:38:29.000000,70.42,3.04,0.02,3.38,0
2024-09-04T14:57:16.000000,69.04,3.08,0.02,3.36,0
2024-09-04T15:55:11.000000,70.5,3.04,0.02,3.38,0
2024-09-04T17:57:59.000000,70.2,3.04,0.02,3.4,0
2024-09-04T19:55:20.000000,70.36,3.04,0.02,3.42,0
2024-09-04T20:21:58.000000,67.84,3.1,0.02,3.38,0
2024-09-04T22:48:03.000000,68.42,3.06,0.02,3.4,0
2024-09-05T01:37:39.000000,66.66,3.08,0.02,3.42,0
2024-09-05T05:03:58.000000,67.94,3.04,0.02,3.42,0
2024-09-05T06:04:47.000000,65.68,3.1,0.02,3.42,0
2024-09-05T06:52:38.000000,65.78,3.1,0.02,3.42,0
2024-09-05T07:42:39.000000,65.92,3.08,0.02,3.42,0
2024-09-05T09:03:20.000000,64.96,3.12,0.02,3.42,0
2024-09-05T09:25:44.000000,67.46,3.06,0.02,3.44,0
2024-09-05T11:41:43.000000,68.62,3.0,0.02,3.44,0
2024-09-05T11:44:49.000000,68.58,3.02,0.02,3.44,0
2024-09-05T12:34:27.000000,69.54,2.98,0.02,3.44,0
2024-09-05T12:50:00.000000,69.56,3.0,0.02,3.46,0
2024-09-05T13:17:01.000000,68.16,3.04,0.02,3.4,0
2024-09-05T17:21:38.000000,68.48,3.02,0.02,3.44,0
2024-09-05T23:14:14.000000,68.4,3.02,0.02,3.44,0
2024-09-06T00:39:20.000000,67.66,3.02,0.02,3.46,0
2024-09-06T01:09:29.000000,69.72,2.96,0.02,3.46,0
2024-09-06T02:59:47.000000,66.62,3.02,0.02,3.4,0
2024-09-06T06:09:44.000000,65.6,3.04,0.02,3.4,0
2024-09-06T08:05:02.000000,61.78,3.1,0.02,3.36,0
2024-09-06T10:24:00.000000,61.94,3.08,0.02,3.34,0
2024-09-06T14:16:04.000000,62.24,3.06,0.02,3.34,0
2024-09-06T15:25:21.000000,57.66,3.14,0.02,3.3,0
2024-09-06T16:13:51.000000,58.02,3.12,0.02,3.3,0
2024-09-06T16:55:57.000000,58.46,3.1,0.02,3.3,0
2024-09-06T17:10:15.000000,58.8,3.1,0.02,3.32,0
2024-09-06T19:44:07.000000,59.36,3.1,0.02,3.32,0
2024-09-06T20:11:31.000000,59.02,3.12,0.02,3.3,0
2024-09-06T20:57:26.000000,58.92,3.12,0.02,3.28,0
2024-09-06T22:40:03.000000,55.16,3.2,0.02,3.22,0
2024-09-06T22:58:58.000000,54.6,3.22,0.02,3.16,0
2024-09-07T01:47:32.000000,57.98,3.14,0.02,3.2,0
2024-09-07T03:21:46.000000,58.6,3.1,0.02,3.18,0
2024-09-07T06:17:51.000000,58.32,3.12,0.02,3.16,0
2024-09-07T07:02:02.000000,60.28,3.06,0.02,3.22,0
2024-09-07T12:47:07.000000,60.64,3.06,0.02,3.22,0
2024-09-07T16:29:21.000000,62.5,3.0,0.04,3.24,0
2024-09-07T18:38:27.000000,60.02,3.08,0.04,3.18,0
2024-09-07T19:05:17.000000,60.06,3.08,0.04,3.18,0
2024-09-07T20:21:53.000000,60.02,3.08,0.04,3.18,0
2024-09-07T21:25:08.000000,61.74,3.04,0.04,3.26,0
2024-09-07T23:00:05.000000,59.4,3.08,0.02,3.22,0
2024-09-08T03:28:31.000000,59.58,3.06,0.02,3.26,0
2024-09-08T05:31:15.000000,59.6,3.06,0.02,3.26,0
2024-09-08T06:13:53.000000,59.54,3.06,0.02,3.26,0
2024-09-08T08:17:14.000000,60.1,3.04,0.02,3.28,0
2024-09-08T10:29:46.000000,58.58,3.08,0.02,3.26,0
2024-09-08T13:22:17.000000,58.58,3.08,0.02,3.26,0
2024-09-08T13:52:50.000000,59.08,3.08,0.02,3.28,0
2024-09-08T15:23:34.000000,60.98,3.02,0.02,3.3,0
2024-09-08T15:41:23.000000,62.62,2.98,0.02,3.34,0
2024-09-08T16:11:08.000000,61.06,3.02,0.02,3.26,0
2024-09-08T16:19:51.000000,58.86,3.08,0.02,3.2,0
2024-09-08T19:09:38.000000,60.38,3.02,0.02,3.22,0
2024-09-08T20:18:08.000000,59.88,3.02,0.02,3.2,0
2024-09-08T20:21:45.000000,62.26,2.98,0.02,3.24,0
2024-09-08T21:13:23.000000,62.96,2.94,0.02,3.22,0
2024-09-08T22:04:12.000000,60.14,3.02,0.02,3.18,0
2024-09-09T00:11:00.000000,61.42,3.0,0.02,3.2,0
2024-09-09T00:47:40.000000,62.18,2.96,0.02,3.2,0
2024-09-09T02:18:13.000000,62.22,2.96,0.02,3.2,0
2024-09-09T06:28:53.000000,62.26,2.96,0.02,3.2,0
2024-09-09T08:50:28.000000,62.84,2.96,0.02,3.26,0
2024-09-09T10:10:55.000000,62.96,2.96,0.02,3.22,0
